Date,Crop,State,District,Market,Modal_Price,Min_Price,Max_Price,Arrivals,Unit
2021-04-18,Coconut,Andhra Pradesh,Chittoor,Chittoor Wholesale,2680.0,2198.0,3005.0,5100.0,INR/Quintal
2018-10-10,Cotton,Andhra Pradesh,Visakhapatnam,Visakhapatnam Wholesale,4893.0,4013.0,5487.0,3755.0,INR/Quintal
2019-11-09,Sugarcane,Uttar Pradesh,Kanpur,Kanpur Wholesale,465.0,381.0,521.0,2360.0,INR/Quintal
2019-09-16,Rice,West Bengal,Kolkata,Kolkata Wholesale,2424.0,1988.0,2718.0,2587.0,INR/Quintal
2020-08-04,Maize,Telangana,Nizamabad,Nizamabad Wholesale,2432.0,1994.0,2727.0,657.0,INR/Quintal
2017-03-06,Cotton,Gujarat,Rajkot,Rajkot Wholesale,5400.0,4428.0,6056.0,7589.0,INR/Quintal
2017-06-15,Maize,Bihar,Patna,Patna Wholesale,2314.0,1898.0,2595.0,762.0,INR/Quintal
2020-05-15,Sugarcane,Maharashtra,Pune,Pune Wholesale,444.0,364.0,498.0,3695.0,INR/Quintal
2015-07-29,Tea,Assam,Cachar,Cachar Wholesale,14734.0,12083.0,16523.0,1983.0,INR/Quintal
2022-11-03,Maize,Andhra Pradesh,Chittoor,Chittoor Wholesale,1485.0,1218.0,1665.0,4138.0,INR/Quintal
2025-08-15,Rice,Bihar,Patna,Patna Wholesale,3193.0,2619.0,3581.0,774.0,INR/Quintal
2022-04-10,Coffee,Karnataka,Belgaum,Belgaum Wholesale,23691.0,19428.0,26567.0,3442.0,INR/Quintal
2021-10-30,Cotton,Gujarat,Surat,Surat Wholesale,4908.0,4025.0,5504.0,1642.0,INR/Quintal
2021-11-12,Coconut,Karnataka,Hubli,Hubli Wholesale,2546.0,2088.0,2855.0,1780.0,INR/Quintal
2017-08-25,Rice,Uttar Pradesh,Varanasi,Varanasi Wholesale,2760.0,2263.0,3095.0,4446.0,INR/Quintal
2016-04-16,Rice,West Bengal,Kolkata,Kolkata Wholesale,2186.0,1793.0,2451.0,727.0,INR/Quintal
2025-05-19,Potato,West Bengal,Darjeeling,Darjeeling Wholesale,774.0,635.0,868.0,4897.0,INR/Quintal
2021-08-14,Tea,Assam,Cachar,Cachar Wholesale,14083.0,11549.0,15793.0,2456.0,INR/Quintal
2023-01-26,Wheat,Bihar,Muzaffarpur,Muzaffarpur Wholesale,1935.0,1587.0,2170.0,5240.0,INR/Quintal
2024-10-03,Tea,West Bengal,Howrah,Howrah Wholesale,20078.0,16466.0,22515.0,2704.0,INR/Quintal
2017-07-11,Oilseeds,Madhya Pradesh,Bhopal,Bhopal Wholesale,2257.0,1851.0,2531.0,1360.0,INR/Quintal
2015-05-17,Potato,West Bengal,Kolkata,Kolkata Wholesale,706.0,579.0,792.0,3065.0,INR/Quintal
2016-01-02,Sugarcane,Uttar Pradesh,Lucknow,Lucknow Wholesale,352.0,289.0,395.0,8390.0,INR/Quintal
2023-02-07,Sugarcane,Maharashtra,Mumbai,Mumbai Wholesale,490.0,402.0,549.0,7313.0,INR/Quintal
2015-07-03,Pulses,Madhya Pradesh,Bhopal,Bhopal Wholesale,5929.0,4862.0,6649.0,1758.0,INR/Quintal
2025-01-07,Wheat,Bihar,Gaya,Gaya Wholesale,2103.0,1725.0,2358.0,5455.0,INR/Quintal
2024-03-12,Oilseeds,Madhya Pradesh,Bhopal,Bhopal Wholesale,3084.0,2529.0,3458.0,4371.0,INR/Quintal
2021-11-24,Apple,Himachal Pradesh,Shimla,Shimla Wholesale,6288.0,5157.0,7051.0,1936.0,INR/Quintal
2018-10-30,Apple,Jammu and Kashmir,Srinagar,Srinagar Wholesale,7827.0,6419.0,8777.0,1058.0,INR/Quintal
2022-05-25,Maize,Telangana,Warangal,Warangal Wholesale,2017.0,1654.0,2262.0,4512.0,INR/Quintal
2022-08-28,Tea,Kerala,Ernakulam,Ernakulam Wholesale,8947.0,7337.0,10033.0,2672.0,INR/Quintal
2016-06-20,Cotton,Telangana,Hyderabad,Hyderabad Wholesale,5854.0,4801.0,6565.0,823.0,INR/Quintal
2024-10-22,Rice,Punjab,Ludhiana,Ludhiana Wholesale,1932.0,1584.0,2167.0,5378.0,INR/Quintal
2022-10-20,Maize,Karnataka,Belgaum,Belgaum Wholesale,1937.0,1588.0,2172.0,1629.0,INR/Quintal
2019-05-22,Coconut,Karnataka,Hubli,Hubli Wholesale,1865.0,1529.0,2091.0,3137.0,INR/Quintal
2018-06-27,Pulses,Rajasthan,Jaipur,Jaipur Wholesale,5900.0,4838.0,6616.0,2844.0,INR/Quintal
2023-02-15,Tea,Kerala,Ernakulam,Ernakulam Wholesale,15895.0,13035.0,17825.0,3519.0,INR/Quintal
2022-01-01,Apple,Jammu and Kashmir,Srinagar,Srinagar Wholesale,8225.0,6745.0,9224.0,2079.0,INR/Quintal
2022-05-01,Cotton,Maharashtra,Pune,Pune Wholesale,6434.0,5276.0,7215.0,3442.0,INR/Quintal
2023-05-08,Pulses,Uttar Pradesh,Kanpur,Kanpur Wholesale,5596.0,4589.0,6275.0,3760.0,INR/Quintal
2018-01-01,Rice,Assam,Cachar,Cachar Wholesale,1363.0,1118.0,1528.0,591.0,INR/Quintal
2018-07-29,Potato,Bihar,Muzaffarpur,Muzaffarpur Wholesale,1766.0,1448.0,1980.0,2195.0,INR/Quintal
2017-07-04,Apple,Jammu and Kashmir,Srinagar,Srinagar Wholesale,6341.0,5200.0,7111.0,1278.0,INR/Quintal
2024-05-24,Wheat,Rajasthan,Udaipur,Udaipur Wholesale,3051.0,2502.0,3421.0,1494.0,INR/Quintal
2023-06-09,Apple,Himachal Pradesh,Shimla,Shimla Wholesale,5460.0,4478.0,6123.0,1291.0,INR/Quintal
2023-12-27,Apple,Jammu and Kashmir,Srinagar,Srinagar Wholesale,8430.0,6913.0,9453.0,595.0,INR/Quintal
2025-09-11,Potato,Bihar,Patna,Patna Wholesale,1985.0,1628.0,2226.0,2784.0,INR/Quintal
2015-06-01,Cotton,Andhra Pradesh,Chittoor,Chittoor Wholesale,4798.0,3935.0,5380.0,927.0,INR/Quintal
2017-10-25,Potato,West Bengal,Howrah,Howrah Wholesale,1591.0,1305.0,1784.0,2992.0,INR/Quintal
2018-05-03,Cotton,Gujarat,Surat,Surat Wholesale,7383.0,6055.0,8279.0,3043.0,INR/Quintal
2020-05-31,Oilseeds,Maharashtra,Mumbai,Mumbai Wholesale,5469.0,4485.0,6133.0,1027.0,INR/Quintal
2024-03-08,Oilseeds,Gujarat,Ahmedabad,Ahmedabad Wholesale,5282.0,4332.0,5923.0,6771.0,INR/Quintal
2021-11-16,Coffee,Kerala,Thrissur,Thrissur Wholesale,10121.0,8300.0,11350.0,1832.0,INR/Quintal
2023-09-20,Coffee,Karnataka,Hubli,Hubli Wholesale,25189.0,20657.0,28247.0,2462.0,INR/Quintal
2015-09-28,Apple,Jammu and Kashmir,Srinagar,Srinagar Wholesale,6289.0,5157.0,7052.0,1062.0,INR/Quintal
2018-04-01,Potato,West Bengal,Howrah,Howrah Wholesale,1053.0,864.0,1181.0,4778.0,INR/Quintal
2016-04-04,Sugarcane,Karnataka,Bangalore,Bangalore Wholesale,338.0,277.0,379.0,5251.0,INR/Quintal
2015-04-15,Potato,West Bengal,Darjeeling,Darjeeling Wholesale,674.0,553.0,756.0,5447.0,INR/Quintal
2025-04-22,Coconut,Kerala,Ernakulam,Ernakulam Wholesale,1431.0,1174.0,1605.0,3176.0,INR/Quintal
2024-12-06,Potato,Uttar Pradesh,Lucknow,Lucknow Wholesale,2072.0,1699.0,2324.0,3218.0,INR/Quintal
2024-03-07,Sugarcane,Maharashtra,Nagpur,Nagpur Wholesale,426.0,349.0,478.0,2694.0,INR/Quintal
2019-09-07,Wheat,Rajasthan,Udaipur,Udaipur Wholesale,1707.0,1400.0,1914.0,2236.0,INR/Quintal
2021-01-18,Apple,Himachal Pradesh,Kangra,Kangra Wholesale,6472.0,5308.0,7258.0,2797.0,INR/Quintal
2021-07-26,Tea,Assam,Kamrup,Kamrup Wholesale,11595.0,9509.0,13003.0,1434.0,INR/Quintal
2016-03-09,Sugarcane,Uttar Pradesh,Lucknow,Lucknow Wholesale,335.0,275.0,376.0,1961.0,INR/Quintal
2022-12-09,Coconut,Kerala,Kozhikode,Kozhikode Wholesale,1317.0,1080.0,1477.0,1201.0,INR/Quintal
2015-05-20,Apple,Jammu and Kashmir,Srinagar,Srinagar Wholesale,3946.0,3236.0,4425.0,1618.0,INR/Quintal
2019-02-03,Cotton,Gujarat,Surat,Surat Wholesale,6762.0,5545.0,7583.0,1932.0,INR/Quintal
2023-10-09,Tea,West Bengal,Darjeeling,Darjeeling Wholesale,8664.0,7105.0,9716.0,3265.0,INR/Quintal
2015-03-28,Rice,West Bengal,Darjeeling,Darjeeling Wholesale,2110.0,1730.0,2366.0,6655.0,INR/Quintal
2019-09-08,Apple,Himachal Pradesh,Mandi,Mandi Wholesale,4598.0,3771.0,5156.0,1693.0,INR/Quintal
2021-02-08,Wheat,Uttar Pradesh,Varanasi,Varanasi Wholesale,2001.0,1641.0,2244.0,1024.0,INR/Quintal
2021-08-12,Rice,Telangana,Nizamabad,Nizamabad Wholesale,2108.0,1729.0,2364.0,3205.0,INR/Quintal
2015-05-09,Coffee,Kerala,Kozhikode,Kozhikode Wholesale,9210.0,7553.0,10328.0,3524.0,INR/Quintal
2018-06-23,Coconut,Andhra Pradesh,Krishna,Krishna Wholesale,1468.0,1204.0,1646.0,1054.0,INR/Quintal
2025-01-20,Maize,Bihar,Purnia,Purnia Wholesale,2014.0,1652.0,2259.0,2724.0,INR/Quintal
2019-05-21,Apple,Jammu and Kashmir,Srinagar,Srinagar Wholesale,5206.0,4269.0,5838.0,1679.0,INR/Quintal
2016-10-31,Oilseeds,Maharashtra,Nashik,Nashik Wholesale,4375.0,3588.0,4906.0,4624.0,INR/Quintal
2024-06-11,Rice,Bihar,Gaya,Gaya Wholesale,1460.0,1197.0,1637.0,1239.0,INR/Quintal
2015-05-29,Pulses,Madhya Pradesh,Bhopal,Bhopal Wholesale,5581.0,4577.0,6259.0,989.0,INR/Quintal
2017-09-11,Potato,Uttar Pradesh,Kanpur,Kanpur Wholesale,1828.0,1499.0,2050.0,2757.0,INR/Quintal
2017-05-01,Cotton,Telangana,Nizamabad,Nizamabad Wholesale,6676.0,5475.0,7486.0,5026.0,INR/Quintal
2018-12-27,Rice,Chhattisgarh,Raipur,Raipur Wholesale,1764.0,1447.0,1978.0,3410.0,INR/Quintal
2016-09-19,Coconut,Andhra Pradesh,Chittoor,Chittoor Wholesale,2725.0,2235.0,3056.0,1282.0,INR/Quintal
2025-05-25,Rice,Tamil Nadu,Coimbatore,Coimbatore Wholesale,1775.0,1456.0,1990.0,2450.0,INR/Quintal
2019-02-01,Maize,Madhya Pradesh,Bhopal,Bhopal Wholesale,1483.0,1216.0,1663.0,4622.0,INR/Quintal
2021-10-29,Coffee,Karnataka,Bangalore,Bangalore Wholesale,11084.0,9090.0,12430.0,3100.0,INR/Quintal
2020-08-06,Potato,Bihar,Patna,Patna Wholesale,2195.0,1800.0,2461.0,3609.0,INR/Quintal
2024-09-22,Apple,Jammu and Kashmir,Srinagar,Srinagar Wholesale,5766.0,4729.0,6466.0,1265.0,INR/Quintal
2017-06-02,Apple,Jammu and Kashmir,Srinagar,Srinagar Wholesale,8043.0,6596.0,9019.0,587.0,INR/Quintal
2021-05-30,Potato,Bihar,Gaya,Gaya Wholesale,1073.0,880.0,1203.0,4507.0,INR/Quintal
2019-11-24,Maize,Andhra Pradesh,Chittoor,Chittoor Wholesale,2360.0,1935.0,2647.0,733.0,INR/Quintal
2023-10-20,Sugarcane,Maharashtra,Pune,Pune Wholesale,540.0,443.0,606.0,4022.0,INR/Quintal
2015-09-07,Coconut,Kerala,Thrissur,Thrissur Wholesale,2847.0,2335.0,3193.0,1796.0,INR/Quintal
2023-01-04,Maize,Maharashtra,Mumbai,Mumbai Wholesale,2103.0,1725.0,2358.0,7180.0,INR/Quintal
2017-08-05,Pulses,Rajasthan,Udaipur,Udaipur Wholesale,5934.0,4866.0,6654.0,2497.0,INR/Quintal
2017-09-01,Tea,West Bengal,Darjeeling,Darjeeling Wholesale,18454.0,15134.0,20694.0,561.0,INR/Quintal
2018-08-18,Pulses,Uttar Pradesh,Lucknow,Lucknow Wholesale,4331.0,3552.0,4857.0,1357.0,INR/Quintal
2023-06-24,Maize,Telangana,Warangal,Warangal Wholesale,2007.0,1646.0,2251.0,2411.0,INR/Quintal
2022-10-07,Oilseeds,Rajasthan,Udaipur,Udaipur Wholesale,5031.0,4126.0,5642.0,2310.0,INR/Quintal
2017-09-10,Sugarcane,Uttar Pradesh,Kanpur,Kanpur Wholesale,366.0,300.0,410.0,4373.0,INR/Quintal
2017-06-07,Oilseeds,Maharashtra,Pune,Pune Wholesale,4517.0,3704.0,5065.0,6292.0,INR/Quintal
2023-01-16,Pulses,Rajasthan,Jodhpur,Jodhpur Wholesale,3995.0,3276.0,4480.0,2642.0,INR/Quintal
2020-10-18,Potato,Punjab,Ludhiana,Ludhiana Wholesale,1478.0,1212.0,1657.0,1837.0,INR/Quintal
2022-04-26,Pulses,Rajasthan,Jodhpur,Jodhpur Wholesale,4074.0,3341.0,4569.0,541.0,INR/Quintal
2017-05-24,Wheat,Punjab,Patiala,Patiala Wholesale,1901.0,1559.0,2132.0,2593.0,INR/Quintal
2023-09-19,Coffee,Kerala,Kozhikode,Kozhikode Wholesale,13768.0,11291.0,15439.0,1982.0,INR/Quintal
2024-05-28,Cotton,Telangana,Warangal,Warangal Wholesale,8276.0,6787.0,9281.0,4832.0,INR/Quintal
2018-08-19,Wheat,Madhya Pradesh,Bhopal,Bhopal Wholesale,1846.0,1514.0,2070.0,1151.0,INR/Quintal
2016-04-15,Maize,Madhya Pradesh,Bhopal,Bhopal Wholesale,2069.0,1697.0,2320.0,4476.0,INR/Quintal
2020-06-10,Rice,Telangana,Hyderabad,Hyderabad Wholesale,2976.0,2441.0,3337.0,2049.0,INR/Quintal
2015-04-01,Oilseeds,Rajasthan,Udaipur,Udaipur Wholesale,3497.0,2868.0,3922.0,1664.0,INR/Quintal
2016-06-13,Tea,Assam,Tinsukia,Tinsukia Wholesale,7559.0,6199.0,8477.0,2232.0,INR/Quintal
2016-10-22,Wheat,Punjab,Ludhiana,Ludhiana Wholesale,1779.0,1459.0,1995.0,2765.0,INR/Quintal
2017-01-08,Coconut,Kerala,Thrissur,Thrissur Wholesale,2046.0,1678.0,2294.0,4243.0,INR/Quintal
2022-08-05,Sugarcane,Uttar Pradesh,Varanasi,Varanasi Wholesale,365.0,299.0,409.0,2895.0,INR/Quintal
2017-05-21,Oilseeds,Rajasthan,Udaipur,Udaipur Wholesale,3810.0,3124.0,4273.0,1407.0,INR/Quintal
2019-08-14,Wheat,Rajasthan,Jaipur,Jaipur Wholesale,2747.0,2253.0,3080.0,2224.0,INR/Quintal
2015-07-11,Potato,Uttar Pradesh,Varanasi,Varanasi Wholesale,732.0,600.0,821.0,6368.0,INR/Quintal
2020-06-09,Apple,Himachal Pradesh,Shimla,Shimla Wholesale,7421.0,6086.0,8322.0,1708.0,INR/Quintal
2024-12-02,Cotton,Telangana,Hyderabad,Hyderabad Wholesale,8744.0,7171.0,9806.0,1464.0,INR/Quintal
2024-01-27,Pulses,Madhya Pradesh,Bhopal,Bhopal Wholesale,7089.0,5814.0,7950.0,1449.0,INR/Quintal
2020-12-25,Pulses,Uttar Pradesh,Kanpur,Kanpur Wholesale,6384.0,5235.0,7159.0,1140.0,INR/Quintal
2015-12-11,Wheat,Punjab,Ludhiana,Ludhiana Wholesale,2322.0,1904.0,2604.0,1272.0,INR/Quintal
2023-11-26,Maize,Andhra Pradesh,Krishna,Krishna Wholesale,1871.0,1534.0,2098.0,4710.0,INR/Quintal
2017-10-05,Sugarcane,Maharashtra,Pune,Pune Wholesale,460.0,377.0,516.0,899.0,INR/Quintal
2025-05-11,Maize,Telangana,Nizamabad,Nizamabad Wholesale,2784.0,2283.0,3122.0,2773.0,INR/Quintal
2021-12-25,Oilseeds,Maharashtra,Pune,Pune Wholesale,4115.0,3375.0,4615.0,4734.0,INR/Quintal
2015-07-22,Coffee,Tamil Nadu,Coimbatore,Coimbatore Wholesale,11642.0,9547.0,13055.0,4045.0,INR/Quintal
2016-07-26,Cotton,Andhra Pradesh,Guntur,Guntur Wholesale,5400.0,4428.0,6056.0,1296.0,INR/Quintal
2015-07-11,Cotton,Andhra Pradesh,Chittoor,Chittoor Wholesale,5003.0,4103.0,5610.0,2519.0,INR/Quintal
2020-08-14,Pulses,Uttar Pradesh,Lucknow,Lucknow Wholesale,4183.0,3430.0,4691.0,1812.0,INR/Quintal
2020-03-28,Cotton,Gujarat,Ahmedabad,Ahmedabad Wholesale,6734.0,5522.0,7552.0,2576.0,INR/Quintal
2024-01-22,Maize,Telangana,Warangal,Warangal Wholesale,2238.0,1835.0,2510.0,1933.0,INR/Quintal
2019-09-13,Sugarcane,Maharashtra,Nashik,Nashik Wholesale,414.0,340.0,464.0,2859.0,INR/Quintal
2015-11-07,Sugarcane,Maharashtra,Pune,Pune Wholesale,314.0,258.0,352.0,635.0,INR/Quintal
2022-02-09,Pulses,Maharashtra,Nashik,Nashik Wholesale,6523.0,5349.0,7315.0,3831.0,INR/Quintal
2020-10-04,Wheat,Haryana,Karnal,Karnal Wholesale,1926.0,1579.0,2160.0,1389.0,INR/Quintal
2016-03-18,Apple,Himachal Pradesh,Mandi,Mandi Wholesale,4048.0,3320.0,4539.0,3154.0,INR/Quintal
2018-06-14,Sugarcane,Uttar Pradesh,Kanpur,Kanpur Wholesale,429.0,352.0,481.0,4683.0,INR/Quintal
2017-05-19,Maize,Karnataka,Hubli,Hubli Wholesale,1695.0,1390.0,1901.0,5574.0,INR/Quintal
2023-12-13,Rice,Andhra Pradesh,Visakhapatnam,Visakhapatnam Wholesale,1388.0,1138.0,1557.0,1657.0,INR/Quintal
2016-08-07,Wheat,Rajasthan,Jodhpur,Jodhpur Wholesale,1911.0,1567.0,2143.0,2148.0,INR/Quintal
2019-05-14,Coffee,Karnataka,Hubli,Hubli Wholesale,21266.0,17440.0,23848.0,2994.0,INR/Quintal
2022-08-31,Tea,West Bengal,Kolkata,Kolkata Wholesale,16193.0,13280.0,18159.0,1058.0,INR/Quintal
2019-03-18,Coconut,Tamil Nadu,Chennai,Chennai Wholesale,1933.0,1585.0,2168.0,5614.0,INR/Quintal
2024-08-21,Potato,Bihar,Purnia,Purnia Wholesale,1000.0,820.0,1121.0,2908.0,INR/Quintal
2015-12-26,Cotton,Telangana,Nizamabad,Nizamabad Wholesale,5895.0,4834.0,6611.0,4483.0,INR/Quintal
2019-09-20,Cotton,Telangana,Hyderabad,Hyderabad Wholesale,7462.0,6119.0,8368.0,2529.0,INR/Quintal
2022-11-06,Rice,West Bengal,Darjeeling,Darjeeling Wholesale,2774.0,2275.0,3111.0,1079.0,INR/Quintal
2020-09-08,Wheat,Haryana,Gurgaon,Gurgaon Wholesale,2660.0,2181.0,2983.0,1912.0,INR/Quintal
2019-12-08,Pulses,Uttar Pradesh,Kanpur,Kanpur Wholesale,5112.0,4192.0,5733.0,3799.0,INR/Quintal
2020-07-04,Maize,Andhra Pradesh,Chittoor,Chittoor Wholesale,2206.0,1809.0,2474.0,1091.0,INR/Quintal
2020-11-25,Rice,Bihar,Muzaffarpur,Muzaffarpur Wholesale,3211.0,2633.0,3601.0,3439.0,INR/Quintal
2017-04-23,Potato,Uttar Pradesh,Kanpur,Kanpur Wholesale,1759.0,1443.0,1973.0,5424.0,INR/Quintal
2019-06-14,Sugarcane,Uttar Pradesh,Kanpur,Kanpur Wholesale,489.0,401.0,548.0,7125.0,INR/Quintal
2022-07-27,Pulses,Madhya Pradesh,Bhopal,Bhopal Wholesale,5195.0,4260.0,5826.0,2143.0,INR/Quintal
2017-06-09,Coconut,Kerala,Thrissur,Thrissur Wholesale,2977.0,2441.0,3338.0,2282.0,INR/Quintal
2020-06-14,Coconut,Karnataka,Hubli,Hubli Wholesale,2580.0,2116.0,2893.0,904.0,INR/Quintal
2020-06-05,Tea,Kerala,Ernakulam,Ernakulam Wholesale,14180.0,11629.0,15901.0,938.0,INR/Quintal
2017-08-17,Apple,Jammu and Kashmir,Srinagar,Srinagar Wholesale,3389.0,2779.0,3800.0,1280.0,INR/Quintal
2019-01-08,Pulses,Rajasthan,Jaipur,Jaipur Wholesale,5570.0,4568.0,6246.0,3991.0,INR/Quintal
2023-01-19,Rice,Telangana,Hyderabad,Hyderabad Wholesale,3343.0,2742.0,3749.0,2451.0,INR/Quintal
2019-01-01,Coffee,Kerala,Ernakulam,Ernakulam Wholesale,11301.0,9268.0,12673.0,3814.0,INR/Quintal
2017-01-01,Rice,West Bengal,Darjeeling,Darjeeling Wholesale,2463.0,2020.0,2762.0,4205.0,INR/Quintal
2016-08-28,Rice,Uttar Pradesh,Varanasi,Varanasi Wholesale,2729.0,2238.0,3060.0,5347.0,INR/Quintal
2021-11-09,Rice,Uttar Pradesh,Lucknow,Lucknow Wholesale,1860.0,1525.0,2086.0,2004.0,INR/Quintal
2016-09-06,Pulses,Uttar Pradesh,Varanasi,Varanasi Wholesale,4342.0,3561.0,4869.0,3099.0,INR/Quintal
2025-06-03,Rice,Punjab,Amritsar,Amritsar Wholesale,2781.0,2281.0,3119.0,3509.0,INR/Quintal
2022-07-08,Wheat,Haryana,Karnal,Karnal Wholesale,2443.0,2003.0,2740.0,3496.0,INR/Quintal
2020-06-27,Pulses,Madhya Pradesh,Bhopal,Bhopal Wholesale,3585.0,2940.0,4020.0,1368.0,INR/Quintal
2019-09-16,Sugarcane,Uttar Pradesh,Kanpur,Kanpur Wholesale,353.0,289.0,396.0,2877.0,INR/Quintal
2024-10-06,Wheat,Madhya Pradesh,Bhopal,Bhopal Wholesale,2033.0,1667.0,2280.0,1961.0,INR/Quintal
2016-11-04,Potato,West Bengal,Kolkata,Kolkata Wholesale,920.0,754.0,1032.0,809.0,INR/Quintal
2018-06-24,Sugarcane,Uttar Pradesh,Lucknow,Lucknow Wholesale,367.0,301.0,412.0,5765.0,INR/Quintal
2022-02-03,Tea,Assam,Kamrup,Kamrup Wholesale,15031.0,12327.0,16856.0,3708.0,INR/Quintal
2019-05-07,Cotton,Maharashtra,Nashik,Nashik Wholesale,6404.0,5252.0,7181.0,6671.0,INR/Quintal
2022-12-14,Pulses,Uttar Pradesh,Kanpur,Kanpur Wholesale,6403.0,5251.0,7180.0,3625.0,INR/Quintal
2019-05-31,Cotton,Andhra Pradesh,Visakhapatnam,Visakhapatnam Wholesale,4715.0,3867.0,5287.0,1073.0,INR/Quintal
2017-06-15,Pulses,Rajasthan,Jodhpur,Jodhpur Wholesale,4723.0,3873.0,5296.0,1804.0,INR/Quintal
2019-01-02,Sugarcane,Karnataka,Mysore,Mysore Wholesale,390.0,320.0,437.0,1416.0,INR/Quintal
2015-10-05,Tea,Kerala,Kozhikode,Kozhikode Wholesale,12149.0,9963.0,13624.0,2021.0,INR/Quintal
2016-07-05,Maize,Karnataka,Belgaum,Belgaum Wholesale,1965.0,1611.0,2204.0,666.0,INR/Quintal
2019-06-25,Maize,Maharashtra,Mumbai,Mumbai Wholesale,2318.0,1901.0,2599.0,2838.0,INR/Quintal
2020-11-28,Wheat,Uttar Pradesh,Kanpur,Kanpur Wholesale,1778.0,1458.0,1994.0,1113.0,INR/Quintal
2021-08-29,Rice,Tamil Nadu,Chennai,Chennai Wholesale,2881.0,2363.0,3231.0,419.0,INR/Quintal
2025-09-09,Rice,West Bengal,Kolkata,Kolkata Wholesale,2704.0,2217.0,3032.0,3713.0,INR/Quintal
2017-01-30,Maize,Andhra Pradesh,Visakhapatnam,Visakhapatnam Wholesale,2147.0,1761.0,2408.0,6876.0,INR/Quintal
2023-12-07,Sugarcane,Uttar Pradesh,Varanasi,Varanasi Wholesale,466.0,382.0,523.0,4500.0,INR/Quintal
2024-10-01,Apple,Jammu and Kashmir,Srinagar,Srinagar Wholesale,7240.0,5937.0,8119.0,466.0,INR/Quintal
2022-07-04,Tea,Kerala,Ernakulam,Ernakulam Wholesale,6009.0,4928.0,6738.0,3128.0,INR/Quintal
2018-12-20,Wheat,Punjab,Amritsar,Amritsar Wholesale,2364.0,1939.0,2651.0,6980.0,INR/Quintal
2016-02-09,Sugarcane,Karnataka,Mysore,Mysore Wholesale,351.0,288.0,394.0,6022.0,INR/Quintal
2018-09-20,Rice,West Bengal,Kolkata,Kolkata Wholesale,1133.0,929.0,1271.0,2271.0,INR/Quintal
2018-05-17,Wheat,Haryana,Karnal,Karnal Wholesale,1707.0,1400.0,1914.0,1346.0,INR/Quintal
2015-01-22,Cotton,Telangana,Nizamabad,Nizamabad Wholesale,6872.0,5636.0,7706.0,929.0,INR/Quintal
2016-11-08,Apple,Himachal Pradesh,Shimla,Shimla Wholesale,5360.0,4396.0,6011.0,1927.0,INR/Quintal
2022-04-12,Oilseeds,Maharashtra,Nagpur,Nagpur Wholesale,5571.0,4569.0,6247.0,7274.0,INR/Quintal
2020-07-21,Potato,West Bengal,Kolkata,Kolkata Wholesale,2230.0,1829.0,2501.0,2295.0,INR/Quintal
2018-05-16,Coconut,Kerala,Ernakulam,Ernakulam Wholesale,3146.0,2580.0,3528.0,1819.0,INR/Quintal
2020-08-17,Apple,Himachal Pradesh,Shimla,Shimla Wholesale,9372.0,7686.0,10510.0,1258.0,INR/Quintal
2022-07-12,Wheat,Uttar Pradesh,Lucknow,Lucknow Wholesale,2898.0,2377.0,3250.0,5268.0,INR/Quintal
2025-04-16,Rice,West Bengal,Darjeeling,Darjeeling Wholesale,2051.0,1682.0,2300.0,5256.0,INR/Quintal
2019-12-14,Sugarcane,Uttar Pradesh,Kanpur,Kanpur Wholesale,361.0,296.0,405.0,4905.0,INR/Quintal
2016-06-12,Cotton,Andhra Pradesh,Visakhapatnam,Visakhapatnam Wholesale,6095.0,4998.0,6835.0,1850.0,INR/Quintal
2020-07-30,Potato,Punjab,Amritsar,Amritsar Wholesale,1417.0,1162.0,1589.0,2144.0,INR/Quintal
2022-04-03,Apple,Himachal Pradesh,Shimla,Shimla Wholesale,4650.0,3813.0,5215.0,2367.0,INR/Quintal
2019-08-04,Potato,Uttar Pradesh,Varanasi,Varanasi Wholesale,1698.0,1392.0,1904.0,4565.0,INR/Quintal
2016-10-18,Wheat,Rajasthan,Jaipur,Jaipur Wholesale,2125.0,1743.0,2383.0,530.0,INR/Quintal
2015-06-15,Potato,Punjab,Amritsar,Amritsar Wholesale,1795.0,1472.0,2013.0,2014.0,INR/Quintal
2017-04-28,Cotton,Gujarat,Vadodara,Vadodara Wholesale,6177.0,5066.0,6927.0,5385.0,INR/Quintal
2016-05-10,Tea,West Bengal,Howrah,Howrah Wholesale,13274.0,10886.0,14885.0,2847.0,INR/Quintal
2016-08-12,Coconut,Tamil Nadu,Coimbatore,Coimbatore Wholesale,1938.0,1589.0,2173.0,2471.0,INR/Quintal
2016-03-04,Sugarcane,Maharashtra,Pune,Pune Wholesale,381.0,312.0,427.0,5521.0,INR/Quintal
2022-09-22,Wheat,Bihar,Muzaffarpur,Muzaffarpur Wholesale,2970.0,2436.0,3331.0,2795.0,INR/Quintal
2015-06-12,Potato,Punjab,Patiala,Patiala Wholesale,708.0,581.0,794.0,6189.0,INR/Quintal
2021-08-10,Tea,West Bengal,Darjeeling,Darjeeling Wholesale,13398.0,10987.0,15025.0,1433.0,INR/Quintal
2024-11-06,Sugarcane,Karnataka,Belgaum,Belgaum Wholesale,506.0,415.0,567.0,2745.0,INR/Quintal
2018-06-16,Pulses,Rajasthan,Udaipur,Udaipur Wholesale,4686.0,3843.0,5255.0,739.0,INR/Quintal
